JID,Year,Injury,Drunk,Medical_Fee,Care_Fee,Work_Loss,Fault_Ratio,Verdict_Total,Mental_Damage,Injury_Level,Court_KMEV,Court_KSEV,Court_NHEV,Court_PCEV,Court_SCDV,Court_SJEV,Court_SLEV,Court_TNEV,Court_TYEV,Court_臺灣南投地方法院,Court_臺灣嘉義地方法院,Court_臺灣基隆地方法院,Court_臺灣士林地方法院,Court_臺灣宜蘭地方法院,Court_臺灣屏東地方法院,Court_臺灣彰化地方法院,Court_臺灣新北地方法院,Court_臺灣新竹地方法院,Court_臺灣桃園地方法院,Court_臺灣橋頭地方法院,Court_臺灣澎湖地方法院,Court_臺灣臺中地方法院,Court_臺灣臺北地方法院,Court_臺灣臺南地方法院,Court_臺灣臺東地方法院,Court_臺灣花蓮地方法院,Court_臺灣苗栗地方法院,Court_臺灣雲林地方法院,Court_臺灣高等法院,Court_臺灣高雄地方法院,Medical_Fee_log,Care_Fee_log,Work_Loss_log,Mental_Damage_log
"CCEV,114,潮小,286,20250724,1",114,傷害,0,3420,0,0,0.0,30870,20000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.137688184977605,0.0,0.0,9.90353755128617
"CCEV,114,潮簡,14,20250331,1",114,傷害,0,0,8750,0,0.0,106701,80000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,9.076923258535832,0.0,11.289794413577894
"CCEV,114,潮簡,171,20250613,1",114,傷害,1,0,0,0,0.0,29732,20000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,9.90353755128617
"CCEV,114,潮簡,190,20250626,2",114,死亡,0,1200000,0,0,0.0,671597,1200000,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.997832948091215,0.0,0.0,13.997832948091215
"CCEV,114,潮簡,23,20250310,1",114,傷害,0,38243,0,0,0.0,41236,38243,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.551741964205338,0.0,0.0,10.551741964205338
"CCEV,114,潮簡,290,20250728,2",114,傷害,0,0,0,0,30.0,101492,66000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,11.097425172408931
"CCEV,114,潮簡,313,20250818,1",114,傷害,0,15975,0,0,0.0,154950,150000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.67884287509565,0.0,0.0,11.918397239722838
"CCEV,114,潮簡,316,20250602,1",114,傷害,0,67739,0,265896,50.0,551585,250000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.123432126371762,0.0,12.490864294730457,12.429220196836383
"CCEV,114,潮簡,407,20251009,1",114,傷害,0,975,0,5898,0.0,173562,173562,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.883462586413092,0.0,8.682538124003075,12.064295924851631
"CCEV,114,潮簡,457,20250911,1",114,傷害,0,710,0,150,0.0,46443,60000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.566672429803241,0.0,5.017279836814924,11.002116507732017
"CCEV,114,潮簡,486,20250930,1",114,傷害,0,4550,2600,0,0.0,1204120,600000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.423102268016642,7.8636512654486515,0.0,13.304686600863562
"CCEV,114,潮簡,491,20251113,1",114,傷害,0,233796,184800,290247,0.0,1123608,1123608,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.362208496457884,12.12703484943049,12.578491008924855,13.932056384148106
"CCEV,114,潮簡,507,20251120,1",114,傷害,0,410,0,0,0.0,159603,80000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.018593214496234,0.0,0.0,11.289794413577894
"CCEV,114,潮簡,508,20251027,1",114,死亡,0,99928,0,1125236,0.0,1566480,250000,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.51221521280086,0.0,13.933504238100218,12.429220196836383
"CCEV,114,潮簡,519,20250915,1",114,重傷,0,238202,20600,0,50.0,135119,150000,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.380878530282466,9.933094897288786,0.0,11.918397239722838
"CCEV,114,潮簡,529,20251103,1",114,傷害,0,322048,226600,0,30.0,666110,500000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.682458986862313,12.330946040628971,0.0,13.122365377402328
"CCEV,114,潮簡,544,20251008,1",114,傷害,0,0,0,0,0.0,426893,150000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,11.918397239722838
"CCEV,114,潮簡,572,20251027,1",114,傷害,0,0,0,2006751,0.0,3687521,300000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,14.51202805262968,12.611541086966115
"CCEV,114,潮簡,57,20251002,1",114,傷害,0,5696,0,486000,0.0,416624,150000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.647694999480395,0.0,13.093965960493682,11.918397239722838
"CCEV,114,潮簡,665,20251117,1",114,傷害,0,79832,264000,137350,20.0,561047,200000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.287692231790937,12.483708170000067,11.830294972166737,12.206077645517674
"CDEV,110,橋簡,1018,20230505,2",110,重傷,0,28505,36000,0,0.0,196754,160000,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,10.257869870414977,10.491301994830229,0.0,11.982935344196433
"CDEV,110,橋簡,1164,20230119,1",110,傷害,0,164350,0,124000,0.0,473040,120000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,12.009759663649456,0.0,11.728044909070785,11.695255355062795
"CDEV,110,橋簡,312,20230811,1",110,傷害,0,4204616,1637415,0,0.0,803060,1000000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,15.25169376519578,14.308629947465848,0.0,13.815511557963774
"CDEV,110,橋簡,470,20240410,1",110,傷害,0,6310,2000,1006633,0.0,1362401,300000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8.75004942158424,7.601402334583733,13.822122649825294,12.611541086966115
"CDEV,111,橋原簡,12,20230222,1",111,傷害,0,6620,0,207000,20.0,22467,20000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8.798001694924846,0.0,12.240478903153711,9.90353755128617
"CDEV,111,橋小,1501,20230204,1",111,傷害,0,970,0,0,0.0,24004,34292,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6.878326468291325,0.0,0.0,10.442696530693889
"CDEV,111,橋小,1644,20230209,1",111,傷害,0,1020,0,0,0.0,29694,20000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6.928537818164665,0.0,0.0,9.90353755128617
"CDEV,111,橋小,1645,20230209,1",111,傷害,0,20000,0,0,0.0,22740,20000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.90353755128617,0.0,0.0,9.90353755128617
"CDEV,111,橋簡,1010,20230202,1",111,傷害,0,0,0,0,40.0,202478,130000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,11.775297421715827
"CDEV,111,橋簡,1021,20230414,1",111,傷害,0,0,0,0,0.0,25000,25000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,10.12667110305036
"CDEV,111,橋簡,1025,20230309,1",111,傷害,0,0,0,0,0.0,105083,30000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,10.308985993422082
"CDEV,111,橋簡,1041,20230629,2",111,傷害,0,0,0,0,0.0,62853,60000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,11.002116507732017
"CDEV,111,橋簡,1063,20230525,1",111,傷害,0,0,0,0,0.0,10439067,800000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,13.592368256649284
"CDEV,111,橋簡,1083,20230414,1",111,傷害,0,0,0,4509,30.0,21901,30000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,8.414052432496725,10.308985993422082
"CDEV,111,橋簡,1084,20230302,1",111,傷害,0,282489,138000,0,30.0,390781,110000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,12.551398430712013,11.835016210489899,0.0,11.608244735642321
"CDEV,111,橋簡,1120,20240627,1",111,傷害,0,0,0,0,0.0,59238,50000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,10.819798284210286
"CDEV,111,橋簡,1127,20231228,1",111,重傷,0,137750,940157,0,0.0,1059978,200000,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11.833202986516941,13.75380322522785,0.0,12.206077645517674
"CDEV,111,橋簡,1136,20230222,1",111,傷害,0,81900,96000,0,70.0,291154,130000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11.313266479778829,11.472113887062386,0.0,11.775297421715827
"CDEV,111,橋簡,113,20230421,2",111,傷害,0,89786,72000,0,0.0,297505,200000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11.405195477663668,11.184435286790631,0.0,12.206077645517674
"CDEV,111,橋簡,149,20230525,1",111,重傷,0,0,0,0,0.0,0,130000,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,11.775297421715827
"CDEV,111,橋簡,159,20231221,1",111,重傷,0,825235,8155937,5946779,0.0,8433322,1500000,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,13.623424685015344,15.914256808882017,15.598360454562386,14.220976332738882
"CDEV,111,橋簡,186,20230204,1",111,傷害,0,89992,0,0,0.0,315013,100000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11.407487168509777,0.0,0.0,11.51293546492023
"CDEV,111,橋簡,228,20230330,2",111,死亡,0,0,0,0,0.0,817088,20000,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,9.90353755128617
